prefix,recordingId,trackId_1,trackId_2,class_1,class_2,pair_type,start_frame,end_frame,peak_frame,start_time_sec,end_time_sec,peak_time_sec,min_distance,min_ttc,min_dcpa,max_rel_speed,risk_score_peak,dist_threshold_used,ttc_threshold_used,dcpa_threshold_used,min_rel_speed_threshold_used,min_lon_acc_1,min_lon_acc_2,max_heading_change_1,max_heading_change_2,num_candidate_frames,egoTrackId,ego_speed_mps_peak,ego_speed_kph_peak,event_id,clip_file,clip_start_frame,clip_end_frame,clip_num_frames,clip_duration_sec,otherTrackId,egoClass,otherClass,ego_speed_at_peak_mps,ego_speed_at_peak_kph,ego_mean_speed_in_clip_mps,ego_min_speed_in_clip_mps,ego_max_speed_in_clip_mps,ego_mean_speed_in_clip_kph,ego_min_speed_in_clip_kph,ego_max_speed_in_clip_kph,other_distance_to_ego_at_peak,other_rel_speed_to_ego_at_peak,num_context_objects,num_primary_objects
00,0,214,215,car,car,vehicle_vehicle,16029,16041,16031,641.16,641.64,641.24,11.834873573469222,1.8117178587371934,0.13622684639578714,6.575571723432115,0.46393394141825073,15.0,3.0,3.5,0.8,-0.3029,-1.9727,65.95239999999998,1.7015000000001237,13,215,1.0804172018252949,3.8895019265710618,00_214_215_16031_ego_215,clips/00/00_event_0097_pair_214_215_peak_16031_ego_215.csv,15956,16106,151,6.04,214,car,car,1.0804172018252949,3.8895019265710618,2.674284948892717,0.8392404006004477,6.824585445285303,9.627425816013782,3.021265442161612,24.56850760302709,14.338435519958242,6.492304442183839,2,2
21,21,434,442,car,car,vehicle_vehicle,16099,16121,16099,643.96,644.84,643.96,8.176932347158072,1.3124156988827085,1.0460167719032905,9.253029827035036,0.4633394309746132,15.0,3.0,3.5,0.8,-0.5258,-0.8585,50.767499999999984,25.793299999999988,23,442,6.7958943701326024,24.46521973247737,21_434_442_16099_ego_442,clips/21/21_event_0125_pair_434_442_peak_16099_ego_442.csv,16024,16174,151,6.04,434,car,car,6.7958943701326024,24.46521973247737,6.518950573778309,5.628692527576897,7.612083352801649,23.46822206560191,20.26329309927683,27.40350007008594,14.644656833466602,9.253029827035036,3,2
17,17,74,81,car,car,vehicle_vehicle,2203,2219,2203,88.12,88.76,88.12,10.450378154401884,1.4531970787008057,0.2831221136244388,7.145855454737383,0.4632809549313839,15.0,3.0,3.5,0.8,-0.2728,-1.2396,37.651299999999935,6.172600000000017,17,81,1.6046225132410425,5.776641047667753,17_74_81_2203_ego_81,clips/17/17_event_0017_pair_74_81_peak_2203_ego_81.csv,2128,2278,151,6.04,74,car,car,1.6046225132410425,5.776641047667753,2.246873476626178,1.175820636831996,3.6845433285551143,8.088744515854241,4.232954292595186,13.264355982798412,14.813422093493449,7.145855454737383,4,2
07,7,474,479,car,car,vehicle_vehicle,18265,18271,18265,730.6,730.84,730.6,12.7189711867745,1.3472957811477415,1.0961400466552533,9.79220350789341,0.46302424505353706,15.0,3.0,3.5,0.8,0.0443,-4.0595,47.127399999999994,7.098299999999995,7,479,4.113584268007646,14.808903364827525,07_474_479_18265_ego_479,clips/07/07_event_0082_pair_474_479_peak_18265_ego_479.csv,18190,18340,151,6.04,474,car,car,4.113584268007646,14.808903364827525,4.707224938760584,0.369466060687582,9.951939784785678,16.9460097795381,1.330077818475295,35.82698322522844,14.937317036536383,9.79220350789341,4,2
00,0,203,206,car,car,vehicle_vehicle,14914,14928,14919,596.56,597.12,596.76,11.726564520352929,1.9470544019992988,0.013401020899294824,6.050381674737553,0.4628794876771648,15.0,3.0,3.5,0.8,-0.4767,-1.6504,65.35810000000004,5.773500000000013,15,206,0.833124840585131,2.9992494261064717,00_203_206_14919_ego_206,clips/00/00_event_0091_pair_203_206_peak_14919_ego_206.csv,14844,14994,151,6.04,203,car,car,0.833124840585131,2.9992494261064717,1.7390137364914247,0.012611502686040232,6.192335666773887,6.260449451369129,0.04540140966974483,22.29240840038599,13.795038053590137,5.881128056759179,5,2
00,0,246,247,car,car,vehicle_vehicle,17664,17686,17680,706.56,707.44,707.2,5.6029727868338,2.3878785178196242,0.7004774830962849,2.7992014003997636,0.4626062494717405,15.0,3.0,3.5,0.8,-2.0956,-3.0759,6.464800000000025,8.043800000000005,23,247,2.7729695454512298,9.982690363624428,00_246_247_17680_ego_247,clips/00/00_event_0114_pair_246_247_peak_17680_ego_247.csv,17605,17755,151,6.04,246,car,car,2.7729695454512298,9.982690363624428,3.019585562842904,0.004887739763939974,8.775317268338508,10.870508026234456,0.017595863150183907,31.59114216601863,6.155703574734569,2.495174643186324,4,2
10,10,362,365,car,car,vehicle_vehicle,15019,15029,15019,600.76,601.16,600.76,11.735433164992251,1.4683141415164285,0.7311400795026004,8.372786038708979,0.4625684386883918,15.0,3.0,3.5,0.8,-0.4502,-2.1942,31.61100000000002,5.802700000000016,11,365,2.6439745233265772,9.518308283975678,10_362_365_15019_ego_365,clips/10/10_event_0042_pair_362_365_peak_15019_ego_365.csv,14944,15094,151,6.04,362,car,car,2.6439745233265772,9.518308283975678,1.180168861240088,0.06918041630403794,3.082982649967398,4.248607900464317,0.2490494986945366,11.098737539882633,14.869178734886473,8.372786038708979,4,2
18,18,197,204,car,car,vehicle_vehicle,6801,6809,6801,272.04,272.36,272.04,12.097528853861025,1.380041176296435,0.9674595224463826,9.136618220107481,0.4624615186617756,15.0,3.0,3.5,0.8,0.1102,-2.5998,42.56439999999998,13.33609999999993,9,204,4.367862692438946,15.724305692780206,18_197_204_6801_ego_204,clips/18/18_event_0048_pair_197_204_peak_6801_ego_204.csv,6726,6876,151,6.04,197,car,car,4.367862692438946,15.724305692780206,2.9300714784746744,0.0005,5.291483884507256,10.548257322508828,0.0018000000000000002,19.049341984226125,14.833592466425658,9.136618220107481,3,2
05,5,502,505,car,car,vehicle_vehicle,19300,19325,19313,772.0,773.0,772.52,9.98481651559006,2.4463741246854367,0.011419783289605408,5.8187365131959705,0.4624324384658972,15.0,3.0,3.5,0.8,-3.4028,-3.4209,0.6027999999999736,0.9715000000000202,26,502,0.44860695491710784,1.6149850377015882,05_502_505_19313_ego_502,clips/05/05_event_0072_pair_502_505_peak_19313_ego_502.csv,19238,19388,151,6.04,505,car,car,0.44860695491710784,1.6149850377015882,3.08813085979064,0.2746736427107632,8.769264986303014,11.117271095246304,0.9888251137587476,31.56935395069085,11.963874407983386,4.835831266700691,4,2
21,21,429,434,van,car,vehicle_vehicle,15918,15929,15919,636.72,637.16,636.76,3.5346161319158873,0.9306599977025802,3.375992224494866,1.2983832446546748,0.4623856080409778,15.0,3.0,3.5,0.8,0.0952,0.6479,27.34609999999992,21.75579999999991,12,429,4.068073217138552,14.645063581698786,21_429_434_15919_ego_429,clips/21/21_event_0123_pair_429_434_peak_15919_ego_429.csv,15844,15994,151,6.04,434,van,car,4.068073217138552,14.645063581698786,3.4688098971409524,0.2995444040538898,5.999630139433597,12.487715629707429,1.0783598545940034,21.59866850196095,3.6782496326377876,1.2739817973581882,5,2
01,1,158,159,car,car,vehicle_vehicle,15643,15660,15648,625.72,626.4,625.92,10.81987354316121,1.7162456750723782,0.1001304178405995,6.065299407284029,0.46215413097177066,15.0,3.0,3.5,0.8,-0.0257,-0.5449,0.26799999999994384,52.73290000000003,18,159,6.045717141911289,21.76458171088064,01_158_159_15648_ego_159,clips/01/01_event_0012_pair_158_159_peak_15648_ego_159.csv,15573,15723,151,6.04,158,car,car,6.045717141911289,21.76458171088064,5.79551472594988,4.977263750294934,6.065153416855999,20.86385301341957,17.918149501061766,21.834552300681597,13.675370985827035,6.047150338795953,3,2
13,13,286,289,truck,car,vehicle_vehicle,13140,13168,13157,525.6,526.72,526.28,8.488845271884756,2.0968964453201226,0.5531232263405694,6.145547921056348,0.4614843536693831,15.0,3.0,3.5,0.8,-1.7964,-4.1001,2.84060000000008,3.57650000000001,29,289,4.936345657467679,17.770844366883644,13_286_289_13157_ego_289,clips/13/13_event_0067_pair_286_289_peak_13157_ego_289.csv,13082,13232,151,6.04,286,car,truck,4.936345657467679,17.770844366883644,2.0140349460151783,0.00442944691807002,6.649041137637817,7.250525805654642,0.015946008905052073,23.936548095496143,10.135188010096316,4.623298607055357,3,2
14,14,487,491,car,car,vehicle_vehicle,23951,23959,23951,958.04,958.36,958.04,12.189799188255728,1.3511567951205334,0.9256880317434847,9.112772263148026,0.46147286816375943,15.0,3.0,3.5,0.8,-0.1831,-1.3407,48.877200000000016,7.889099999999985,9,491,2.4333847722873587,8.760185180234492,14_487_491_23951_ego_491,clips/14/14_event_0090_pair_487_491_peak_23951_ego_491.csv,23876,24026,151,6.04,487,car,car,2.4333847722873587,8.760185180234492,2.4747569745001288,1.578843146104134,4.933433543689425,8.909125108200463,5.683835325974882,17.76036075728193,14.98399801421503,9.112772263148026,3,2
05,5,462,463,van,car,vehicle_vehicle,17946,17955,17946,717.84,718.2,717.84,12.16145348262287,1.463290669822423,0.60725052719163,8.072151032407659,0.46108462945733114,15.0,3.0,3.5,0.8,-2.6092,-0.1835,4.191500000000019,39.1028,10,462,1.1785826148386882,4.242897413419278,05_462_463_17946_ego_462,clips/05/05_event_0066_pair_462_463_peak_17946_ego_462.csv,17871,18021,151,6.04,463,van,car,1.1785826148386882,4.242897413419278,2.640915770617471,0.0018027756377319946,8.549882433109826,9.507296774222896,0.00648999229583518,30.779576759195372,14.990063245363578,8.072151032407659,2,2
04,4,444,447,car,car,vehicle_vehicle,18602,18640,18629,744.08,745.6,745.16,7.980821028565929,2.310164977684772,0.38620011790496034,5.816759132025324,0.4610431936938253,15.0,3.0,3.5,0.8,-3.13,-3.3324,2.080299999999937,2.3434000000000026,39,444,0.048075461516245484,0.17307166145848374,04_444_447_18629_ego_444,clips/04/04_event_0045_pair_444_447_peak_18629_ego_444.csv,18554,18704,151,6.04,447,car,car,0.048075461516245484,0.17307166145848374,1.2205509141994666,0.0004123105625617661,6.6457542310861895,4.39398329111808,0.001484318025222358,23.924715231910284,9.454752007852974,3.9561526221823136,5,2
21,21,505,510,car,car,vehicle_vehicle,18949,18980,18965,757.96,759.2,758.6,6.300314277875346,1.8291025752810872,0.08838177735866284,3.181592829071627,0.45991880595317236,15.0,3.0,3.5,0.8,0.4683,-1.0937,25.214900000000142,24.78859999999986,32,510,11.587718481219675,41.71578653239083,21_505_510_18965_ego_510,clips/21/21_event_0137_pair_505_510_peak_18965_ego_510.csv,18890,19040,109,4.36,505,car,car,11.587718481219675,41.71578653239083,11.623818402358404,10.229646000717716,12.16933723749983,41.84574624849026,36.82672560258378,43.809614054999386,7.882862402071985,2.7875220626929575,2,2
10,10,417,427,car,car,vehicle_vehicle,16882,16894,16891,675.28,675.76,675.64,12.28448696893769,2.3962617189314357,0.0027621574325498487,5.789323119329235,0.45930662171188824,15.0,3.0,3.5,0.8,-2.4705,-3.5557,8.98490000000001,18.870100000000008,13,427,9.739289444307525,35.06144199950709,10_417_427_16891_ego_427,clips/10/10_event_0066_pair_417_427_peak_16891_ego_427.csv,16816,16966,151,6.04,417,car,car,9.739289444307525,35.06144199950709,11.519436310291017,6.493778798973676,16.167502234420752,41.46997071704766,23.377603676305235,58.20300804391471,12.902183166038219,5.253502146187817,3,2
17,17,8,9,bicycle,bicycle,cyclist_cyclist,8838,8872,8851,353.52,354.88,354.04,2.242916266827623,1.8904768329835746,0.7461730253470668,1.5203336739018838,0.45918624365381855,10.0,3.0,2.0,0.3,-0.7473,-1.2776,10.908999999999992,12.713099999999997,26,9,1.833456290725252,6.600442646610907,17_8_9_8851_ego_9,clips/17/17_event_0002_pair_8_9_peak_8851_ego_9.csv,8776,8926,151,6.04,8,bicycle,bicycle,1.833456290725252,6.600442646610907,2.7351404103970927,1.8033503542018672,3.3549071522174803,9.846505477429535,6.492061275126722,12.077665747982929,2.8395213064881215,1.369117562519742,5,2
17,17,328,329,car,car,vehicle_vehicle,11897,11921,11905,475.88,476.84,476.2,7.571673680237418,2.6839739299182286,0.009695572463366504,3.568343348109876,0.45917526024531896,15.0,3.0,3.5,0.8,-2.8323,-2.8785,2.7548999999999637,7.634999999999991,25,329,4.7625940547143,17.14533859697148,17_328_329_11905_ego_329,clips/17/17_event_0067_pair_328_329_peak_11905_ego_329.csv,11830,11980,151,6.04,328,car,car,4.7625940547143,17.14533859697148,3.002639921516671,0.07731713910899705,7.233802729546888,10.809503717460014,0.2783417007923894,26.041689826368795,9.579486604719483,3.4865862874737514,5,2
10,10,537,540,car,car,vehicle_vehicle,21638,21651,21645,865.52,866.04,865.8,9.815552233573007,2.272270833114338,0.42697438579546326,5.165314883915597,0.4591116233559116,15.0,3.0,3.5,0.8,-3.1733,-1.9422,5.322899999999976,1.6304000000000087,14,537,0.19080264673216668,0.6868895282358001,10_537_540_21645_ego_537,clips/10/10_event_0082_pair_537_540_peak_21645_ego_537.csv,21570,21720,151,6.04,540,car,car,0.19080264673216668,0.6868895282358001,3.6552318499692014,0.12387756051844095,6.782318136153744,13.158834659889125,0.4459592178663874,24.41634529015348,10.911304780822501,4.795930735529862,4,2
19,19,275,278,car,car,vehicle_vehicle,9496,9514,9496,379.84,380.56,379.84,9.331387294502358,1.110618558539465,0.5641087691219709,7.8143724540106225,0.4586894405729269,15.0,3.0,3.5,0.8,-0.2704,-1.9996,41.736199999999826,1.7971999999999468,19,278,0.035456593180958604,0.12764373545145097,19_275_278_9496_ego_278,clips/19/19_event_0056_pair_275_278_peak_9496_ego_278.csv,9421,9571,151,6.04,275,car,car,0.035456593180958604,0.12764373545145097,1.4403602963638553,0.007280109889280519,7.056315852482796,5.18529706690988,0.02620839560140987,25.402737068938066,14.805117847893005,7.718850899583435,5,2
11,11,43,46,car,car,vehicle_vehicle,1779,1814,1800,71.16,72.56,72.0,7.156521396600435,2.1041784216389843,0.8728335696811316,4.928569639357852,0.4585888783038228,15.0,3.0,3.5,0.8,-2.8333,-2.9455,4.768400000000071,1.8272999999998945,36,43,0.053530271809509804,0.1927089785142353,11_43_46_1800_ego_43,clips/11/11_event_0003_pair_43_46_peak_1800_ego_43.csv,1725,1875,151,6.04,46,car,car,0.053530271809509804,0.1927089785142353,1.3764603925385201,0.0011,5.202306820055887,4.955257413138673,0.00396,18.728304552201195,8.980806165372904,4.1746236153694145,4,2
20,20,544,559,car,car,vehicle_vehicle,19720,19727,19720,788.8,789.08,788.8,12.376810084993625,1.4833848722153955,0.9643613709307689,8.821064091140025,0.4579957920613415,15.0,3.0,3.5,0.8,0.3541,-3.7006,38.03219999999999,1.3992999999998972,8,559,4.455410275159854,16.039476990575473,20_544_559_19720_ego_559,clips/20/20_event_0139_pair_544_559_peak_19720_ego_559.csv,19645,19795,151,6.04,544,car,car,4.455410275159854,16.039476990575473,2.8995891994490366,0.026831511325305552,8.453263369847175,10.438521118016531,0.09659344077109999,30.43174813144983,14.704500765411927,8.821064091140025,4,2
09,9,81,88,car,car,vehicle_vehicle,2847,2862,2847,113.88,114.48,113.88,10.92818822358034,1.6466324522682718,0.3253246285630426,7.165951008065853,0.45756701960504936,15.0,3.0,3.5,0.8,-0.2766,-1.2044,32.82759999999999,10.12379999999996,16,88,2.884128464545226,10.382862472362813,09_81_88_2847_ego_88,clips/09/09_event_0034_pair_81_88_peak_2847_ego_88.csv,2772,2922,151,6.04,81,car,car,2.884128464545226,10.382862472362813,2.068395939094027,0.08847790684685075,3.6105202132102794,7.446225380738498,0.31852046464866274,12.997872767557006,14.882976439543265,7.165951008065853,4,2
05,5,209,218,car,car,vehicle_vehicle,7631,7654,7631,305.24,306.16,305.24,10.05731355084448,1.9787938458311398,0.47634275639420476,7.516052552370826,0.4571420511861027,15.0,3.0,3.5,0.8,-0.1656,-1.1046,34.313799999999986,36.25399999999996,24,218,10.025113099112648,36.09040715680553,05_209_218_7631_ego_218,clips/05/05_event_0028_pair_209_218_peak_7631_ego_218.csv,7556,7706,151,6.04,209,car,car,10.025113099112648,36.09040715680553,10.722120433650513,9.071862411875523,12.861519488769591,38.59963356114185,32.65870468275188,46.30147015957053,14.88034472248543,7.516052552370826,4,2
21,21,299,313,car,car,vehicle_vehicle,11688,11705,11688,467.52,468.2,467.52,9.84434370641334,1.2256951408312984,0.5663899773098147,7.789763355198924,0.4569665360479441,15.0,3.0,3.5,0.8,-0.0076,-0.5626,0.30639999999996803,39.074100000000044,18,313,7.788435276100072,28.03836699396026,21_299_313_11688_ego_313,clips/21/21_event_0091_pair_299_313_peak_11688_ego_313.csv,11613,11763,151,6.04,299,car,car,7.788435276100072,28.03836699396026,7.749303074100798,7.535351395256893,8.130259524763032,27.89749106676287,27.127265022924817,29.268934289146916,14.931290115057042,7.789763355198924,7,2
13,13,85,86,car,car,vehicle_vehicle,3612,3629,3620,144.48,145.16,144.8,7.591484109184451,2.797795058706335,0.005169110532242787,3.2245564036003462,0.4566435433933108,15.0,3.0,3.5,0.8,-1.9351,-2.4719,2.4020000000000152,1.4597999999999445,18,86,3.9069012183570755,14.064844386085472,13_85_86_3620_ego_86,clips/13/13_event_0021_pair_85_86_peak_3620_ego_86.csv,3545,3695,151,6.04,85,car,car,3.9069012183570755,14.064844386085472,2.127425613739263,0.0014866068747318507,5.026975456474798,7.6587322094613475,0.0053517847490346625,18.097111643309272,8.624668295070835,3.0801360392034636,2,2
17,17,386,394,car,car,vehicle_vehicle,14138,14173,14165,565.52,566.92,566.6,6.116927242496848,1.25497935643635,2.482466193782491,7.245053747902772,0.4558724515384992,15.0,3.0,3.5,0.8,-5.1903,0.2899,26.529499999999985,21.50399999999999,36,386,7.035040203154492,25.32614473135617,17_386_394_14165_ego_386,clips/17/17_event_0097_pair_386_394_peak_14165_ego_386.csv,14090,14240,151,6.04,394,car,car,7.035040203154492,25.32614473135617,4.194667466635849,0.0003605551275463989,7.879115900277138,15.100802879889057,0.001297998459167036,28.364817240997695,7.540859140708044,5.645788943982939,7,2
12,12,437,438,car,car,vehicle_vehicle,21752,21766,21766,870.08,870.64,870.64,3.6400774675822514,0.9736389997844727,3.3478050371759833,1.0380511355419832,0.45572455051782423,15.0,3.0,3.5,0.8,-0.3921,-0.6473,38.189599999999956,33.85539999999992,15,437,7.227220346025157,26.017993245690565,12_437_438_21766_ego_437,clips/12/12_event_0072_pair_437_438_peak_21766_ego_437.csv,21691,21841,151,6.04,438,car,car,7.227220346025157,26.017993245690565,6.878707776438118,4.753610966412797,7.34781294536,24.763347995177224,17.11299947908607,26.452126603296,3.6400774675822514,1.0380511355419832,3,2
04,4,613,624,car,car,vehicle_vehicle,25455,25481,25459,1018.2,1019.24,1018.36,9.044606103087071,1.5777382389729113,0.09078184787698168,6.08665693546137,0.455670102174217,15.0,3.0,3.5,0.8,-0.4555,-0.659,2.1143999999999608,31.695200000000114,27,624,5.783870656403029,20.821934363050904,04_613_624_25459_ego_624,clips/04/04_event_0073_pair_613_624_peak_25459_ego_624.csv,25384,25534,151,6.04,613,car,car,5.783870656403029,20.821934363050904,5.726723153576446,4.453784570452415,6.932779322897852,20.616203352875203,16.033624453628693,24.958005562432266,13.869299436164757,5.945929215858528,6,2
08,8,79,85,van,car,vehicle_vehicle,2820,2826,2820,112.8,113.04,112.8,12.197485519974997,1.215372295845424,1.4690523325397673,10.71031905500485,0.4550405422298671,15.0,3.0,3.5,0.8,-0.0383,-4.2858,46.65790000000007,4.993200000000002,7,85,5.200202389330631,18.72072860159027,08_79_85_2820_ego_85,clips/08/08_event_0014_pair_79_85_peak_2820_ego_85.csv,2745,2895,151,6.04,79,car,van,5.200202389330631,18.72072860159027,6.049593793370546,2.005401874936792,10.425979332897223,21.778537656133967,7.219446749772451,37.53352559843,14.598160726954617,10.71031905500485,5,2
20,20,562,568,car,car,vehicle_vehicle,19880,19921,19910,795.2,796.84,796.4,7.538521288687845,2.2181659753353684,0.4350577645181946,5.945424920054076,0.4549233908258073,15.0,3.0,3.5,0.8,-0.4001,-2.7895,3.2329000000000008,4.062199999999933,42,568,3.815870575635395,13.737134072287422,20_562_568_19910_ego_568,clips/20/20_event_0148_pair_562_568_peak_19910_ego_568.csv,19835,19985,151,6.04,562,car,car,3.815870575635395,13.737134072287422,2.4619846643688463,0.007605918747922567,6.398943079134241,8.863144791727848,0.027381307492521243,23.03619508488327,8.905259027114264,3.7085671424419435,6,2
18,18,429,432,car,car,vehicle_vehicle,16775,16801,16791,671.0,672.04,671.64,9.104866108296154,2.2684685115789653,0.4315192901318274,5.825041750923336,0.4548883190272803,15.0,3.0,3.5,0.8,-1.2793,-2.7637,2.84050000000002,3.4453000000000316,27,432,4.691965464493531,16.891075672176715,18_429_432_16791_ego_432,clips/18/18_event_0081_pair_429_432_peak_16791_ego_432.csv,16716,16866,151,6.04,429,car,car,4.691965464493531,16.891075672176715,3.0512004265607735,1.8099635852690517,6.0164547343098995,10.984321535618784,6.515868906968586,21.65923704351564,10.638343459392535,4.521387217436701,4,2
03,3,436,452,car,car,vehicle_vehicle,15617,15648,15620,624.68,625.92,624.8,5.426541089865633,1.7750473336836239,0.06268516363303844,2.8677093803243037,0.4545552626591905,15.0,3.0,3.5,0.8,0.4462,-0.4283,15.26479999999998,17.14710000000008,32,452,8.561211361133424,30.820360900080328,03_436_452_15620_ego_452,clips/03/03_event_0066_pair_436_452_peak_15620_ego_452.csv,15545,15695,134,5.36,436,car,car,8.561211361133424,30.820360900080328,8.750449517338676,8.156728249120476,9.88994813383771,31.501618262419235,29.364221696833717,35.603813281815754,8.207204377862169,2.8645813393932453,3,2
00,0,37,38,car,car,vehicle_vehicle,1312,1323,1314,52.48,52.92,52.56,12.029049818668145,1.8442494987237614,0.15154963607485503,6.443955376940471,0.4541015941189442,15.0,3.0,3.5,0.8,-0.3202,-0.7695,0.6751999999999612,70.42999999999998,12,38,6.235285404855178,22.44702745747864,00_37_38_1314_ego_38,clips/00/00_event_0021_pair_37_38_peak_1314_ego_38.csv,1239,1389,151,6.04,37,car,car,6.235285404855178,22.44702745747864,6.71317805149401,6.1965373725976995,7.652560508091393,24.167440985378438,22.307534541351718,27.549217829129017,14.268534515149064,6.398865780745835,5,2
03,3,411,417,car,car,vehicle_vehicle,14164,14185,14173,566.56,567.4,566.92,10.665676999140745,2.3944887206874514,0.10420518828920468,6.134727972779233,0.45385326145013993,15.0,3.0,3.5,0.8,-0.7052,-2.86,0.6652999999999452,0.7797999999999092,22,417,5.442805641394886,19.59410030902159,03_411_417_14173_ego_417,clips/03/03_event_0063_pair_411_417_peak_14173_ego_417.csv,14098,14248,151,6.04,411,car,car,5.442805641394886,19.59410030902159,3.29800338561698,0.818193571228716,6.57365434518731,11.872812188221129,2.945496856423378,23.665155642674318,12.798096036911113,5.258093565162188,4,2
00,0,193,194,car,car,vehicle_vehicle,14449,14461,14451,577.96,578.44,578.04,11.835643648741717,1.8054331671546557,0.10737104445685415,6.265518720744517,0.45347157257539517,15.0,3.0,3.5,0.8,-0.6503,-3.2698,68.41810000000004,4.541699999999906,13,194,0.37930897695678123,1.3655123170444126,00_193_194_14451_ego_194,clips/00/00_event_0081_pair_193_194_peak_14451_ego_194.csv,14376,14526,151,6.04,193,car,car,0.37930897695678123,1.3655123170444126,2.5602619172828995,0.16460391854387915,7.8902040442563965,9.216942902218438,0.592574106757965,28.40473455932303,14.27272526639534,6.196586364281546,3,2
00,0,123,127,van,car,vehicle_vehicle,7626,7654,7638,305.04,306.16,305.52,9.759674771732918,2.392446879312272,0.008723535274639777,6.262194249622092,0.45310188127211676,15.0,3.0,3.5,0.8,-0.5069,-3.3734,0.4913999999999987,2.577199999999948,29,127,5.2841754266867405,19.023031536072267,00_123_127_7638_ego_127,clips/00/00_event_0057_pair_123_127_peak_7638_ego_127.csv,7563,7713,151,6.04,123,car,van,5.2841754266867405,19.023031536072267,4.969371823684909,0.06391533462323419,11.279470980502587,17.889738565265674,0.23009520464364308,40.606095529809316,12.320396800833972,4.840970853041774,3,2
03,3,549,558,car,car,vehicle_vehicle,20640,20648,20640,825.6,825.92,825.6,12.25152566172883,1.4110515138933515,0.9107658447462693,8.676819201758212,0.45292561993802666,15.0,3.0,3.5,0.8,-0.6333,-3.4247,51.74460000000002,12.938199999999995,9,558,2.8057645268268683,10.100752296576726,03_549_558_20640_ego_558,clips/03/03_event_0079_pair_549_558_peak_20640_ego_558.csv,20565,20715,151,6.04,549,car,car,2.8057645268268683,10.100752296576726,4.804504768486842,2.060784903865515,8.720184149431708,17.29621716655263,7.418825653915854,31.39266293795415,14.907500402481965,8.676819201758212,7,2
04,4,546,551,car,car,vehicle_vehicle,23202,23214,23202,928.08,928.56,928.08,11.451398842499557,1.557234400333285,0.55278866334416,7.623140902541419,0.4527410443622474,15.0,3.0,3.5,0.8,-1.3926,-0.5198,5.675100000000015,40.27549999999994,13,546,1.8860781664607646,6.789881399258753,04_546_551_23202_ego_546,clips/04/04_event_0055_pair_546_551_peak_23202_ego_546.csv,23127,23277,151,6.04,551,car,car,1.8860781664607646,6.789881399258753,2.0331474735683126,0.004101219330881976,4.090799386428037,7.319330904845925,0.014764389591175113,14.726877791140932,14.909963289357894,7.623140902541419,6,2
08,8,318,319,car,car,vehicle_vehicle,13045,13057,13045,521.8,522.28,521.8,11.254118262218505,1.5911931250164,0.7754200813994403,8.079384813833292,0.45267264754942044,15.0,3.0,3.5,0.8,-0.1049,-2.5009,33.72179999999997,10.184499999999957,13,319,4.647779342869022,16.73200563432848,08_318_319_13045_ego_319,clips/08/08_event_0053_pair_318_319_peak_13045_ego_319.csv,12970,13120,151,6.04,318,car,car,4.647779342869022,16.73200563432848,3.2740927811710834,0.19139341681468566,5.558759607142586,11.7867340122159,0.6890163005328684,20.01153458571331,14.739107050632336,8.079384813833292,4,2
21,21,174,190,truck,car,vehicle_vehicle,6762,6774,6762,270.48,270.96,270.48,11.675314993609382,1.8375195993505016,0.4721966023089777,7.324316445921762,0.45222567965838845,15.0,3.0,3.5,0.8,-0.1019,-2.743,31.392499999999984,8.955100000000016,13,190,4.4286713876737345,15.943216995625445,21_174_190_6762_ego_190,clips/21/21_event_0048_pair_174_190_peak_6762_ego_190.csv,6687,6837,151,6.04,174,car,truck,4.4286713876737345,15.943216995625445,3.2712819805907847,1.1679222790922348,6.8876237012484935,11.776615130126824,4.204520204732045,24.795445324494576,14.808150486134315,7.324316445921762,2,2
20,20,757,763,car,car,vehicle_vehicle,27903,27932,27932,1116.12,1117.28,1117.28,8.364011349227122,1.866424973898167,1.5381988014880525,7.208033898366462,0.4513376701096195,15.0,3.0,3.5,0.8,0.5454,-1.4633,24.044700000000006,30.169500000000028,30,763,13.44179881303094,48.39047572691139,20_757_763_27932_ego_763,clips/20/20_event_0192_pair_757_763_peak_27932_ego_763.csv,27857,28007,104,4.16,757,car,car,13.44179881303094,48.39047572691139,14.723241603246631,12.744873925622018,16.314695383303974,53.003669771687875,45.881546132239265,58.73290337989431,8.364011349227122,4.352650043364388,3,2
00,0,54,55,car,car,vehicle_vehicle,2125,2133,2126,85.0,85.32,85.04,12.94684538449424,2.057918288492006,0.17441514664421084,6.662524965806884,0.45108421112296204,15.0,3.0,3.5,0.8,-0.443,-2.3964,65.67470000000003,1.274499999999989,9,55,1.8663462969127673,6.718846668885963,00_54_55_2126_ego_55,clips/00/00_event_0036_pair_54_55_peak_2126_ego_55.csv,2051,2201,151,6.04,54,car,car,1.8663462969127673,6.718846668885963,2.503757961196311,0.0995447638000111,6.152244459544826,9.01352866030672,0.35836114968003996,22.148080054361373,14.705225332853619,6.57602376896556,4,2
